19.6300,19.4883,0.3131,
84.4092,79.0828,5.1438,
86.6994,70.0448,16.6838,
41.5503,33.0453,8.6774,
42.2046,35.5873,6.6646,
30.4266,26.2668,4.2045,
15.7040,13.2746,2.1917,
6.2162,5.3663,0.8498,
326.8403,282.1563,44.7287,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
